year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,rate_sheltered,rate_unsheltered,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
2010,TX-624,242.0,235.0,7.0,322635,0.0,,,12.4806385040283,21.8108139038086,31.2503032684326,,0,31,2.96427345275879,0,0,7.30278205871582,45.6260795593262,13.9876337051392,3.30780148506165,90.6583557128906,,20671,53421,3675,224,89487,47496,158290,60,,,,,,10.2960769802408,,40.6260681152344,83.3365097045898,2.44625210762024,33.1802024841309,7.500736125962775,7.283772684302695,0.21696344166008028,0.0640693043222217,0.16557720024175926,0.011390580687154215,0.0006942830133122569,0.2773629643405086,0.14721279464410247,0.4906163311482015
2011,TX-624,234.0,208.0,26.0,328635,-0.779282973396477,1.58611452579498,21.3140468597412,12.4806385040283,21.8108139038086,31.2503032684326,10.4860639572144,0,58,2.96427345275879,0,0,7.90230989456177,45.6260795593262,15.2223587036133,3.26817584037781,91.1471786499023,11.2376880645752,17649,54109,3400,145,89029,48926,161838,-828,,25.5813369750977,22.190486907959,13.7485551834106,81.6231994628906,10.3611896970499,,39.7549781799316,84.5551910400391,0.407716751098633,33.023307800293,7.1203614952759136,6.329210218023034,0.7911512772528793,0.053703957277831026,0.16464770946490787,0.010345824394845346,0.000441218981544875,0.2709054117790254,0.14887641304182453,0.49245515541558266
2012,TX-624,226.0,169.0,57.0,327772,-0.612900593750865,,,12.4806385040283,21.8108139038086,31.2503032684326,,0,81,2.96427345275879,0,0,7.05709075927734,45.6260795593262,15.0098237991333,3.27882051467896,91.7083129882813,,17620,55252,3401,154,88045,49552,161437,-1693,,,,,,10.6080044158439,,46.9111022949219,90.6351928710938,3.17575597763062,18.3498878479004,6.8950367938689086,5.156023089220556,1.7390137046483531,0.053756879782287686,0.1685683951039137,0.01037611510440184,0.00046983879037867785,0.26861659934344606,0.15117825805743015,0.49252834287248454
2013,TX-624,302.0,253.0,49.0,328052,-1.82576118665489,1.58611452579498,21.3140468597412,12.4806385040283,21.8108139038086,31.2503032684326,10.4860639572144,0,69,2.96427345275879,0,0,6.0464653968811,45.6260795593262,14.8887977600098,3.23629379272461,91.5030975341797,11.2376880645752,17822,56584,3457,167,87333,50913,161322,-404,,25.5813369750977,22.190486907959,13.7485551834106,81.6231994628906,10.606067065008,,44.7145500183105,84.7718734741211,1.43131279945374,23.6388988494873,9.205857607940205,7.712191969565801,1.493665638374404,0.0543267530757319,0.17248484996281077,0.010537963493592479,0.0005090656359357662,0.26621694121663636,0.15519795642154294,0.4917574043139502
2014,TX-624,281.0,259.0,22.0,328488,-0.610212239670801,,,12.4806385040283,21.8108139038086,31.2503032684326,,0,36,2.96427345275879,0,0,5.7296257019043,45.6260795593262,15.9497451782227,3.25284266471863,89.8851776123047,,17906,57853,3480,166,87013,51678,161499,-163,,,,,,10.5374060218334,,41.5739974975586,83.0041275024414,0.0666457191109657,25.6883029937744,8.554345973064466,7.884610701151946,0.6697352719125205,0.054510362631207225,0.1761190667543411,0.010593994301161687,0.0005053457051703563,0.26488943279510974,0.15732081537225104,0.4916435303572733
2015,TX-624,267.0,247.0,20.0,329263,2.02274330221594,1.7162446975708,18.5824604034424,12.4806385040283,21.8108139038086,31.2503032684326,8.55276679992676,0,14,2.96427345275879,0,0,4.68681621551514,45.6260795593262,15.4001522064209,2.97527265548706,88.2636108398438,9.94996929168701,18139,58797,3578,165,86840,52776,161722,206,,27.3102169036865,25.6408061981201,11.7104034423828,81.0425186157227,11.0421125161953,,41.6577262878418,82.0536499023438,2.14430570602417,24.6602592468262,8.109019233864723,7.501602062788714,0.6074171710760092,0.05508970033073865,0.17857153703878054,0.010866693190549804,0.0005011191661377075,0.26374053568120315,0.16028524310353728,0.49116359870377174
2016,TX-624,256.0,234.0,22.0,328322,3.53275356746802,,,12.4806385040283,21.8108139038086,31.2503032684326,,0,42,2.96427345275879,0,0,4.42899227142334,45.6260795593262,15.5451040267944,2.97317290306091,90.6107177734375,,17978,59594,3780,179,86010,53576,161133,-1492,,,,,,11.1953502952285,,43.2944297790527,82.6289367675781,0.406642258167267,51.9838066101074,7.797223457459445,7.127149566584024,0.6700738908754211,0.054757220046174185,0.1815108338764993,0.011513087761404962,0.0005451964839395471,0.26196843342815895,0.16318126717064346,0.49077734662922373
2017,TX-624,234.0,213.0,21.0,330393,8.22989655400762,1.7162446975708,18.5824604034424,12.4806385040283,21.8108139038086,31.2503032684326,8.55276679992676,0,11,2.96427345275879,0,0,4.57237815856934,45.6260795593262,14.7360877990723,2.92718291282654,91.4202270507813,9.94996929168701,18299,61074,3907,176,86303,54483,162006,1622,0.614081680774689,27.3102169036865,25.6408061981201,11.7104034423828,81.0425186157227,11.7986069103159,0.185666665434837,45.868293762207,82.9676055908203,2.29261422157288,39.2963027954102,7.0824745076318205,6.446867821049478,0.6356066865823429,0.05538555598938234,0.18485258464919052,0.011825311068939111,0.000532698937326154,0.26121316129579014,0.16490361478602755,0.4903433184117097
2010,TX-700,6368.0,4249.0,2119.0,5076851,0.0,,,13.5893707275391,23.0755920410156,40.9043922424316,,1,29465,5.20874738693237,1,0,7.46063899993896,48.7586708068848,15.3266267776489,1.97734141349792,88.5939025878906,,848586,1825449,317622,3278,1601147,415573,2536873,72242,,,,,,11.5801781784575,,48.9823150634766,85.0970230102539,2.33811855316162,47.6765747070313,12.543208378579557,8.369361243810387,4.173847134769171,0.1671481002692417,0.359563241072074,0.06256279729304642,0.0006456758333069062,0.31538191686145606,0.08185644999232793,0.4996942002040241
2011,TX-700,8471.0,4053.0,4418.0,5157325,-1.266702747043,1.96230804920197,17.1676921844482,13.5893707275391,23.0755920410156,40.9043922424316,12.1961441040039,1,31623,5.20874738693237,1,0,8.15026950836182,48.7586708068848,16.7549076080322,2.08775615692139,92.101806640625,2.55917692184448,903763,1917434,366231,2775,1594015,428192,2595418,46851,,23.9012928009033,26.0098896026611,7.69058036804199,69.7969970703125,11.7405992546155,,50.6505813598633,84.5514831542969,3.96754622459412,40.133903503418,16.42518165909653,7.85872521122869,8.56645644786784,0.175238713868139,0.3717884756147809,0.0710118132946828,0.0005380696388146957,0.30907786497845297,0.08302598730931249,0.5032488741741116
2012,TX-700,7187.0,3363.0,3824.0,5258753,-2.42322958933141,,,13.5893707275391,23.0755920410156,40.9043922424316,,1,30324,5.20874738693237,1,0,7.68950414657593,48.7586708068848,17.5234317779541,2.07865929603577,96.2049789428711,,919342,1967280,382282,2820,1609504,448367,2648460,47710,,,,,,11.7433853130999,,58.404167175293,86.9229202270508,5.37611246109009,23.2328643798828,13.666738103120643,6.395052211046991,7.271685892073653,0.17482129318490525,0.3740962924100067,0.07269442014104865,0.0005362488027104525,0.3060619123963419,0.08526108756201328,0.5036289021370656
2013,TX-700,6359.0,3381.0,2978.0,5372536,-0.338887936110865,1.96230804920197,17.1676921844482,13.5893707275391,23.0755920410156,40.9043922424316,12.1961441040039,1,29728,5.20874738693237,1,0,6.49370718002319,48.7586708068848,16.7360076904297,2.04187846183777,98.1164093017578,2.55917692184448,938608,2019180,399866,2873,1626969,478206,2706029,60977,,23.9012928009033,26.0098896026611,7.69058036804199,69.7969970703125,11.6010570840865,,55.156005859375,83.4515609741211,4.60826683044434,48.0649070739746,11.836123573671726,6.293117440255402,5.543006133416323,0.17470483213141802,0.37583368450206756,0.07442779350384995,0.0005347567703594727,0.302830730217536,0.0890093616869203,0.5036781512492424
2014,TX-700,5308.0,3017.0,2291.0,5504480,5.28195702211093,,,13.5893707275391,23.0755920410156,40.9043922424316,,1,31535,5.20874738693237,1,0,5.92756462097168,48.7586708068848,16.4215316772461,1.92779040336609,96.2996520996094,,959643,2078567,420304,2961,1652065,507573,2771822,78891,,,,,,11.3686476454052,,49.5574798583984,83.932487487793,1.29745864868164,43.2332801818848,9.643054384792025,5.4809900299392496,4.162064354852775,0.1743385387902218,0.37761368921315003,0.07635671307734791,0.0005379254716158475,0.30013098421649276,0.09221089003865941,0.5035574659186699
2015,TX-700,4609.0,2659.0,1950.0,5653436,17.986578903547,2.11700797080994,15.9025802612305,13.5893707275391,23.0755920410156,40.9043922424316,7.67119312286377,1,31992,5.20874738693237,1,0,4.8693528175354,48.7586708068848,15.4753150939941,1.91436541080475,96.9085845947266,2.43853235244751,985194,2142008,443465,3027,1684783,537106,2846410,92304,,24.46852684021,26.3404788970947,6.25498533248901,67.353157043457,11.5846565792767,,49.7582931518555,83.1248931884766,4.14348459243774,44.4465446472168,8.15256421050844,4.703334396993262,3.4492298135151787,0.17426464189211657,0.37888604381477037,0.07844167688464149,0.0005354265972056639,0.2980104488668484,0.09500523221630174,0.5034831914609098
2016,TX-700,4031.0,2835.0,1196.0,5800457,27.399136571268,,,13.5893707275391,23.0755920410156,40.9043922424316,,1,28288,5.20874738693237,1,0,4.55263805389404,48.7586708068848,14.6260719299316,1.86628210544586,96.0,,1010934,2210749,467115,3141,1718349,567746,2919470,89165,,,,,,11.469262896358,,52.4709739685059,83.8467559814453,2.60447549819946,70.3981781005859,6.949452431075689,4.887545929570722,2.061906501504968,0.17428523304284474,0.3811335899912714,0.08053072369987399,0.0005415090569587879,0.2962437270028896,0.09787952914744476,0.5033172386244739
2017,TX-700,3605.0,2477.0,1128.0,5913521,31.5106203740741,2.11700797080994,15.9025802612305,13.5893707275391,23.0755920410156,40.9043922424316,7.67119312286377,1,20779,5.20874738693237,1,0,5.24307584762573,48.7586708068848,14.7631511688232,1.83261954784393,97.9379272460938,2.43853235244751,1032644,2272432,486924,3195,1746119,597813,2976853,55261,-0.200490593910217,24.46852684021,26.3404788970947,6.25498533248901,67.353157043457,12.0156237510022,0.183929488062859,59.7548294067383,84.0995101928711,6.04698038101196,62.7739143371582,6.096198863587363,4.188705848850457,1.9074930147369056,0.17462422133953698,0.3842773197220404,0.08234079155210576,0.0005402872501847884,0.29527569108150625,0.10109256397330794,0.5033977219325001
2010,TX-701,265.0,181.0,84.0,293317,0.0,,,11.6287565231323,31.5563201904297,44.8553848266602,,0,438,3.84611368179321,1,0,6.47208452224731,49.7536468505859,23.7112064361572,2.95512580871582,83.9073944091797,,34315,62500,8376,167,83546,32830,143567,2715,,,,,,9.55978455548093,,46.0934944152832,85.9250030517578,2.71256518363953,41.1364250183105,9.034593971709787,6.170798146714987,2.8637958249948006,0.11698946873178166,0.21308004650258935,0.028556135512091015,0.0005693498842549188,0.2848317690416853,0.11192668682688013,0.48946020857979594
2011,TX-701,233.0,169.0,64.0,311195,2.19419605319008,1.70393931865692,17.8885402679443,11.6287565231323,31.5563201904297,44.8553848266602,9.27860546112061,0,25,3.84611368179321,1,0,7.25742197036743,49.7536468505859,24.6173629760742,2.82430267333984,90.0558929443359,4.30813932418823,37082,68434,10650,102,86919,33462,152528,1157,,26.6369934082031,30.4022006988525,10.2373752593994,70.1720886230469,9.52374697279841,,47.6447906494141,84.5025329589844,3.81871938705444,28.8407688140869,7.487266826266489,5.430678513472261,2.056588312794229,0.11916001221099311,0.21990713218400038,0.03422291489259146,0.0003277687623515802,0.27930718681212746,0.10752743456675075,0.49013640964668453
2012,TX-701,308.0,191.0,117.0,313259,0.736165333872449,,,11.6287565231323,31.5563201904297,44.8553848266602,,0,79,3.84611368179321,1,0,6.87895727157593,49.7536468505859,23.9517459869385,2.79392981529236,84.6030807495117,,37185,70074,11011,117,84464,34377,153460,187,,,,,,9.47001020934754,,54.3499221801758,87.5166931152344,3.35228085517883,22.0206699371338,9.832119747557133,6.097191142153936,3.7349286054031965,0.11870369247172467,0.22369349324360993,0.03514982809751675,0.0003734928605403197,0.26962992284339793,0.109739863818757,0.4898821741753629
2013,TX-701,175.0,136.0,39.0,315373,0.782745419370784,1.70393931865692,17.8885402679443,11.6287565231323,31.5563201904297,44.8553848266602,9.27860546112061,0,83,3.84611368179321,1,0,5.939040184021,49.7536468505859,22.8332805633545,2.76248836517334,88.6899108886719,4.30813932418823,37217,71591,11498,147,83760,35977,154502,264,,26.6369934082031,30.4022006988525,10.2373752593994,70.1720886230469,9.66804921280515,,51.9886779785156,83.9481353759766,5.01461982727051,39.3111991882324,5.548984852856776,4.312353942791551,1.2366309100652244,0.11800946815358322,0.22700421405763968,0.03645841590751269,0.00046611472763996917,0.26559026930016205,0.11407761602927327,0.48990243299204433
2014,TX-701,188.0,138.0,50.0,319120,2.84254965054201,,,11.6287565231323,31.5563201904297,44.8553848266602,,0,83,3.84611368179321,1,0,5.49275064468384,49.7536468505859,22.9882183074951,2.71367144584656,88.0920486450195,,37491,73998,11897,165,84707,37240,156332,1965,,,,,,9.27704571982327,,45.8165435791016,83.6503448486328,1.45698344707489,41.3543815612793,5.8912008022060665,4.324392078215092,1.5668087239909751,0.1174824517422913,0.23188142391576835,0.03728064677864126,0.0005170468789170218,0.26543933316620705,0.11669591376284782,0.48988468287791426
2015,TX-701,168.0,155.0,13.0,324266,9.87370680589312,1.8229455947876,17.7561473846436,11.6287565231323,31.5563201904297,44.8553848266602,6.37337923049927,0,98,3.84611368179321,1,0,4.38430643081665,49.7536468505859,21.8706245422363,2.6615309715271,88.5979614257813,3.70879721641541,37961,76090,12395,160,85828,38537,158916,3291,,27.3081817626953,26.9985942840576,8.80338668823242,68.9910659790039,9.53127262340178,,46.0007476806641,82.1638488769531,6.08926486968994,38.850025177002,5.180931704218142,4.7800262747250715,0.4009054294930705,0.11706746929989577,0.23465303177021335,0.03822479075820468,0.0004934220670683944,0.26468393232716353,0.11884378874134198,0.4900791325640061
2016,TX-701,161.0,150.0,11.0,332815,15.3749659237738,,,11.6287565231323,31.5563201904297,44.8553848266602,,0,616,3.84611368179321,1,0,3.81898927688599,49.7536468505859,20.0002994537354,2.61563396453857,91.1367492675781,,38413,79149,13429,172,88608,39887,163062,6588,,,,,,9.81678968309722,,49.1382179260254,83.0008773803711,1.3096479177475,60.686107635498,4.8375223472499735,4.507008398058981,0.330513949190992,0.11541847572975977,0.23781680513198022,0.04034974385168938,0.0005168036296440966,0.26623800009014015,0.11984736264891907,0.4899478689361958
2017,TX-701,102.0,89.0,13.0,337829,25.3853334445427,1.8229455947876,17.7561473846436,11.6287565231323,31.5563201904297,44.8553848266602,6.37337923049927,0,280,3.84611368179321,1,0,4.08847236633301,49.7536468505859,20.6625232696533,2.58271479606628,85.9754333496094,3.70879721641541,39008,81441,14156,161,89253,41276,165643,2934,0.784776329994202,27.3081817626953,26.9985942840576,8.80338668823242,68.9910659790039,10.136413196262,0.192217990756035,55.4917831420898,83.2308578491211,4.31671380996704,50.3786315917969,3.0192789843382304,2.6344689177068874,0.3848100666313431,0.11546670060888793,0.24107166643479394,0.04190285617871763,0.0004765724671357403,0.264195791361902,0.12218015623288705,0.4903161066693505
2010,UT-500,1968.0,1739.0,229.0,1035871,0.0,,,14.8981246948242,22.1175003051758,33.6779403686523,,1,2128,3.81844687461853,0,1,7.05083847045898,43.7000007629395,10.5219659805298,2.41826820373535,97.0,,14332,171059,31963,13241,334123,90982,512488,2767,,,,,,8.28296,,29.4400005340576,67.9233322143555,1.44000005722046,23.2999992370605,18.99850464005653,16.787804659074343,2.210699980982188,0.013835699618967998,0.1651354270946865,0.030856158730189376,0.012782479671696573,0.32255271167935,0.08783139985577355,0.49474114054742335
2011,UT-500,2033.0,1844.0,189.0,1032959,-7.3876381498158,2.00955533981323,10.5,14.8981246948242,22.1175003051758,33.6779403686523,5.54542207717896,1,1980,3.81844687461853,0,1,7.67153263092041,43.7000007629395,13.5218334197998,2.40569686889648,95.0,9.49462699890137,14943,176979,34012,15615,329480,89933,513524,2517,,23.2967090606689,16.8851757049561,8.29780006408691,69.0426788330078,8.31458,,26.4899997711182,69.0800018310547,1.52999997138977,26.9799995422363,19.68132326646072,17.851628186597917,1.8296950798628018,0.014466208242534312,0.17133206642277185,0.03292676669645165,0.015116766493152196,0.3189671613297333,0.08706347492978908,0.4971388022177066
2012,UT-500,2463.0,2273.0,190.0,1048313,-12.1031518624642,,,14.8981246948242,22.1175003051758,33.6779403686523,,1,2138,3.81844687461853,0,1,6.62296628952026,43.7000007629395,14.2945852279663,2.43059611320496,96.0,,15501,181416,35559,15732,330538,92510,521380,3135,,,,,,8.66514,,31.5699996948242,69.0999984741211,2.48000001907349,26.2000007629395,23.494891315857,21.682455526164418,1.8124357896925822,0.014786614303170903,0.17305518485414184,0.03392021276088344,0.01500696833865458,0.31530468476495094,0.0882465446865583,0.497351458963115
2013,UT-500,2133.0,2034.0,99.0,1064489,-11.1633237822349,2.00955533981323,10.5,14.8981246948242,22.1175003051758,33.6779403686523,5.54542207717896,1,2191,3.81844687461853,0,1,5.25334072113037,43.7000007629395,13.1080732345581,2.35380887985229,94.0,9.49462699890137,15966,185596,37264,16109,332659,96885,529845,4552,,23.2967090606689,16.8851757049561,8.29780006408691,69.0426788330078,8.59898,,21.2199993133545,72.3699951171875,1.87000000476837,17.75,20.037783387146323,19.1077596856332,0.9300237015131204,0.014998745877129778,0.1743522009151809,0.03500646789210598,0.015133082634015006,0.3125058126481345,0.0910155013344431,0.4977458667961811
2014,UT-500,2150.0,2040.0,110.0,1080830,-4.12116250511664,,,14.8981246948242,22.1175003051758,33.6779403686523,,1,1934,3.81844687461853,0,1,4.38927888870239,43.7000007629395,12.4876251220703,2.27945160865784,96.0,,16457,190133,39222,16477,335557,101239,538011,4359,,,,,,8.45572,,29.9099998474121,72.2233352661133,1.38999998569489,18.1100006103516,19.892119944857193,18.87438357558543,1.0177363692717634,0.015226261299186736,0.175913880998862,0.03628877806870646,0.015244765596809859,0.3104623298761137,0.09366782935336732,0.4977757834257006
